HGNC symbol	EntrezGene ID
EPB41	2035
AP2M1	1173
ZZZ3	26009
CPO	130749
MYO15A	51168
KLF7	8609
TRPV5	56302
ARHGEF26-AS1	100507524
IQCB1	9657
CREB1	1385
FAM138B	
WASH2P	374666
WASH2P	375260
WASH2P	100288778
C7orf34	135927
KEL	3792
USP33	23032
TMEM200B	399474
SRSF4	6429
USP39	10713
TREML2P1	221438
TIPARP-AS1	
PA2G4P4	647033
NDUFB2	4708
DDX11L2	
MECR	51102
ALKBH5	100652858
ALKBH5	100653189
ALKBH5	54890
RPL23AP7	118433
LLGL1	3996
POPDC2	64091
FLII	2314
METTL21A	151194
METTL21A	100506290
METTL21A	100653153
C12orf75	387882
EAF2	55840
MIR4519	100616231
ATP6V0CP3	
NUAK1	9891
ISCU	23479
CCNYL1	151195
COX17	10063
ABCC6P1	
FBXL19-AS1	283932
OR9A2	135924
FAM181B	220382
FZD5	7855
SLC15A2	6565
PRCP	5547
PTPRU	10076
OR6V1	346517
PIP	5304
BRAF	673
TAS2R39	259285
PLEKHM3	389072
TAS2R40	259286
CKAP4	10970
GSTK1	373156
CRYGD	1421
CRYGC	1420
C3orf15	89876
C3orf15	100652862
CRYGB	1419
CRYGA	1418
C2orf80	389073
TMEM119	338773
IDH1	3417
TCP11L2	255394
MATN1	4146
CLEC19A	
LAPTM5	7805
C2orf89	129293
SELPLG	6404
APITD1-CORT	100526739
CSDAP1	440359
CORT	1325
MRPS33	51650
PIKFYVE	200576
CORO1C	23603
POLR3B	55703
DFFA	1676
SDC3	9672
UBR3	130507
PUM1	9698
TMSB10	9168
C11orf82	220042
PEX14	5195
AGK	55750
EGFEM1P	93556
KCMF1	56888
CASZ1	54897
PTH2R	5746
CRYM-AS1	
TCF7L1	83439
MAP2	4133
MYO3B	140469
RAB30	27314
NKAIN1	79570
TGOLN2	10618
UNC80	285175
OR5AK4P	
KIAA1147	57189
C1orf127	148345
NR1I2	8856
SLC7A5P2	387254
TARDBP	23435
RFX4	5992
SNRNP40	9410
MASP2	10747
ZCCHC17	51538
C2orf68	388969
WEE2	494551
RRN3P1	
SP5	389058
ILDR1	286676
SRM	6723
SSBP1	100616427
SSBP1	6742
KIAA0664L3	100132341
GAD1	2571
TMEM139	135932
RETSAT	54884
SFTPB	6439
EXOSC10	5394
PCF11	51585
GSK3B	2932
CD86	942
GSTA7P	
TAS2R3	50831
LINC00301	283197
TAS2R4	50832
TAS2R5	54429
CCDC83	220047
GORASP2	26003
PRSS37	136242
ANKRD42	338699
LSAMP	4045
MTOR	2475
HCP5	10866
TACR1	6869
ELMOD3	84173
IGSF11	152404
RPLP0P2	113157
FAM176A	84141
NOBOX	135935
RRN3P3	100131998
GNLY	10578
DIRC2	84925
LY6G6E	79136
PARP12	64761
SNHG5	692088
SNHG5	26799
PRSS23	11098
C11orf67	28971
FAM73A	374986
GPR156	165829
PICALM	8301
CENPB	1059
TPK1	27010
CYP21A1P	1590
CDC25B	994
TNXA	7146
RIC8B	55188
NEXN	91624
MRPL19	9801
LRRC58	116064
SEMA5B	54437
SPECC1L	23384
CASR	846
INTS4	92105
FSTL1	11167
SMCR7	125170
SSH1	54434
LAMP1	3916
FUBP1	8880
GRTP1	79774
CCDC90B	60492
HLA-DRB6	3128
FZD4	8322
ADPRHL1	113622
C3orf30	152405
CLCN1	1180
ADORA2A	135
JHDM1D	80853
CSTA	1475
DCUN1D2	55208
HERC2P4	
TOP3A	7156
ATOH8	84913
MAVS	57506
CCDC58	131076
C22orf45	646023
FAM131B	9715
TMCO3	55002
C12orf23	90488
UPK1B	7348
UPB1	51733
ST3GAL5	8869
NDUFB4	4710
PANK2	80025
DNAJB4	11080
SLC37A3	84255
FAM162A	26355
MTERFD3	80298
SMCR8	140775
C22orf13	83606
SHMT1	6470
TFDP1	7027
AKIRIN2-AS1	55389
WDR5B	54554
GIPC2	54810
KPNA1	3836
CAPG	822
RNF24	11237
PTGFR	5737
ATP4B	496
EID3	493861
SNRPD3	6634
IFI44L	10964
DAO	1610
CHST11	50515
SMOX	54498
HGD	3081
ZYX	7791
EVPLL	645027
GRK1	6011
FAM70B	348013
LGALS9C	654346
CRY1	1407
IFI44	10561
PRIM2	100653079
GGT1	728441
GGT1	2678
FAM106A	
TBC1D28	254272
DLG2	1740
ZNF286B	729288
GAS6	2621
ELTD1	64123
POLR1A	25885
ADRA1D	146
PRNP	5621
RASA3	22821
TRIM16L	147166
CASP8AP2	
PRND	23627
PRNT	
RASSF2	9770
EED	8726
RABL3	285282
CDC16	8881
BTBD11	121551
SVOP	55530
PARP9	83666
SLC23A2	9962
C16orf82	
PIWIL3	440822
EPHA1	2041
GUSBP4	728411
SGSM1	129049
SH2D6	284948
USP30	84749
GTF2E1	2960
SLC6A10P	386757
SLC6A10P	653562
UPF3A	65110
TAS2R60	338398
TAS2R41	259287
FAM115C	285966
STXBP5L	9515
PCNA	5111
DTX3L	151636
PTCD3	55037
TMEM211	255349
KIAA1671	85379
KIAA1671	100289134
MTRNR2L9	100616263
CDS2	8760
BCAR4	400500
PWP1	11137
ALKBH2	121642
CRYBB3	1417
C11orf73	51501
B4GALT4	8702
CRYBB2	1415
LRP5L	91355
MAT2A	4144
ANKRD20A9P	
PARP15	165631
KCTD14	65987
KCTD14	100532726
ADRBK2	157
SLC41A2	84102
FAM115A	100294033
FAM115A	9747
PROKR2	128674
LINC00442	348021
GPCPD1	56261
NDUFC2-KCTD14	100532726
RRN3P2	
UNG	7374
THRSP	7069
LRRTM4	80059
NDUFC2	100532726
NDUFC2	4718
POLQ	10721
MYO18B	84700
CCDC81	60494
C12orf45	121053
GGCX	2677
LINC00336	401253
REG3G	130120
ANKRD26P3	
LINC00421	100287114
ALG8	79053
C20orf196	149840
FOXN4	121643
CHGB	1114
TRMT6	51605
TMEM135	65084
COL24A1	255631
ALDH1L2	160428
SEZ6L	23544
ARHGAP31	57514
MYO1H	283446
REG1B	5968
LINC00222	387111
MIPEPP3	
LINC00422	100505610
CNTNAP2	26047
MCM8	84515
ULK2	9706
MRPL35	51318
KCTD10	83892
BASP1P1	646201
CRLS1	54675
ODF2L	57489
ASPHD2	57168
SACS-AS1	100506680
LINC00327	100506697
REEP1	65055
HPS4	89781
PARP14	54625
PDIA5	10954
UBE2MP1	606551
CCDC162P	221262
AKAP10	11216
OR2F2	135948
LRRN4	164312
OR2F1	26211
C1QTNF9B-AS1	
RAB38	23682
FERMT1	55612
ACACB	32
C7orf33	202865
CUL1	8454
SPECC1	92521
TPTE2P6	
CTSC	1075
TPTE2P1	
BMP2	650
HAO1	54363
MLK7-AS1	339751
TMX4	56255
CLCA2	9635
SRRD	402055
KDM3A	55818
CCDC144C	
H3F3AP4	440926
PLCB1	23236
CLCA1	1179
LGALS9B	284194
SEC22A	26984
CLCA4	22802
CDRT15L2	256223
CCDC144NL	339184
TFIP11	24144
SH3GLB1	51100
USP22	23326
EZH2	2146
PAN3-AS1	100288730
LINC00427	100507040
TPST2	8459
LINC00426	100188949
UBE3B	89910
CRYBB1	1414
PLCB4	5332
DHRS7B	25979
TMEM11	8834
C17orf103	256302
HS2ST1	339524
HS2ST1	9653
GSTM2P1	442245
ADCY5	111
MAP2K3	5606
CRYBA4	1413
MN1	4330
TRAF3IP2-AS1	643749
EEF1DP3	
FRY-AS1	100507099
PITPNB	23760
GRM5	2915
LMO4	8543
PKN2	5586
TYR	7299
TTC28	23331
CHMP3	100526767
CHMP3	51652
PTPLB	201562
ANKRD26P1	124149
HIST1H4G	8369
RHOXF2B	727940
FAM27L	
MTRNR2L1	100462977
MTRNR2L1	100462981
WSB1	26118
VDAC2	7417
CHEK2	11200
OR6B1	135946
NOX4	50507
OR2A5	393046
OR2A25	392138
GTF2B	2959
OR2A12	346525
OR2A2	442361
OR2A14	135941
CTAGE4	100128553
ARHGEF35	445328
CCBL2	56267
OR2A42	346528
OR2A42	402317
HIST1H3F	8968
HIST1H3F	8358
HIST1H3F	8357
HIST1H3F	8356
HIST1H3F	8355
HIST1H3F	8354
HIST1H3F	8353
HIST1H3F	8352
HIST1H3F	8351
HIST1H3F	8350
OR2A7	401427
HABP4	22927
HIST1H2BH	8345
ME3	10873
RHOXF1	158800
HIST1H3G	8968
HIST1H3G	8358
HIST1H3G	8357
HIST1H3G	8356
HIST1H3G	8355
HIST1H3G	8354
HIST1H3G	8353
HIST1H3G	8352
HIST1H3G	8351
HIST1H3G	8350
HIST1H2BI	8347
HIST1H2BI	8346
HIST1H2BI	8344
HIST1H2BI	8343
HIST1H2BI	8339
KSR1	8844
RHOXF2	84528
HIST1H4H	121504
HIST1H4H	554313
HIST1H4H	8370
HIST1H4H	8368
HIST1H4H	8367
HIST1H4H	8366
HIST1H4H	8365
HIST1H4H	8364
HIST1H4H	8363
HIST1H4H	8362
HIST1H4H	8361
HIST1H4H	8360
HIST1H4H	8359
HIST1H4H	8294
OR2A1	346528
OR2A1	402317
ARHGEF5	7984
BTN3A2	11118
LGALS9	3965
PAK7	57144
IMMT	10989
OR7E37P	
ZBTB33	10009
ANKRD5	63926
RBMXL1	494115
CDC14B	8555
GBP3	2635
LINC00284	121838
C13orf44-AS1	100507253
SNAP25	6616
HSPBAP1	79663
ZNF410	57862
NOS2	4843
MKKS	8195
C20orf94	128710
JAG1	182
GBP1	2633
DECR2	26063
PCGEM1	64002
GBP2	2634
HSCB	150274
FAM70A	55026
C17orf108	201229
NLK	51701
CCDC117	150275
GBP7	388646
GBP4	115361
TMEM97	27346
BTBD3	22903
GBP5	115362
HERC2P9	440248
XBP1	7494
IFT20	90410
ATP1B4	23439
TNFAIP1	7126
TSPAN5	10098
CTAGE10P	220429
DLEU2	
GBP6	163351
ZNRF3	84133
TMEM199	147007
TMEM199	100616388
BTN2A2	10385
ST13P4	145165
SPTLC3	55304
SEBOX	645832
GUCY1B2	2974
LRRC8B	23507
RAB11FIP3	9727
C22orf31	25770
KREMEN1	83999
LRRC8C	84230
AOX2P	344454
ISM1	140862
TASP1	55617
LRRC8D	55144
LRRC70	100130733
LAMP2	3920
HIST1H1B	3009
HIST1H3I	8968
HIST1H3I	8358
HIST1H3I	8357
HIST1H3I	8356
HIST1H3I	8355
HIST1H3I	8354
HIST1H3I	8353
HIST1H3I	8352
HIST1H3I	8351
HIST1H3I	8350
SARM1	23098
NCBP1	4686
EMID1	129080
COMTD1	118881
ZNF326	284695
HIST1H4L	121504
HIST1H4L	554313
HIST1H4L	8370
HIST1H4L	8368
HIST1H4L	8367
HIST1H4L	8366
HIST1H4L	8365
HIST1H4L	8364
HIST1H4L	8363
HIST1H4L	8362
HIST1H4L	8361
HIST1H4L	8360
HIST1H4L	8359
HIST1H4L	8294
HTR1A	3350
LINC00371	
LAMTOR3	8649
ZNF510	22869
THSD1P1	374500
THSD1P1	644623
HIST1H3J	8968
HIST1H3J	8358
HIST1H3J	8357
HIST1H3J	8356
HIST1H3J	8355
HIST1H3J	8354
HIST1H3J	8353
HIST1H3J	8352
HIST1H3J	8351
HIST1H3J	8350
VTN	7448
WHAMMP2	440253
RNF180	285671
ESF1	51575
HIST1H2AM	85235
HIST1H2AM	8969
HIST1H2AM	8336
HIST1H2AM	8332
HIST1H2AM	8330
HIST1H2AM	8329
CFLAR-AS1	65072
TPTE2P2	644623
EIF4E	1977
BARHL2	343472
RHBDD3	25807
XIAP	331
ZNF644	84146
TPTE2P3	220115
HIST1H2BO	8348
EWSR1	2130
POLR3A	11128
ZNF782	158431
SLC46A1	113235
GOLGA6L7P	728310
GOLGA6L7P	729900
ZNF503	84858
SLC13A2	9058
OR2B2	81697
SOLH	100507047
SOLH	6650
VRTN	55237
OR2B6	26212
ZNF165	7718
SYNDIG1L	646658
CUL4B	8450
C20orf7	79133
DNAJB14	79982
RGS7BP	401190
ZSCAN16	80345
LINC00458	100507428
DEPDC1B	55789
NPC2	10577
BTN3A1	11119
ZNF192	7745
SEL1L2	80343
FAM159B	100132916
ZNF193	7746
ZNF503-AS2	100131213
OR7E156P	
FAM161B	145483
SREK1IP1	285672
FAM22G	441457
GAS2L1	10634
XPA	7507
METAP1	23173
STAG2	10735
MACROD2	140733
C16orf11	146325
C10orf11	83938
COQ6	51004
RHOT2	89941
PIGQ	9091
HIATL2	
CTSL2	1515
CWC27	10283
PDIA4	9601
FOXE1	2304
ELOVL7	79993
C9orf156	51531
MYLK	4638
ISCA2	122961
KCNMA1	3778
ZKSCAN4	387032
H2AFZ	3015
RPS24	6229
NKAPL	222698
PGBD1	84547
LTBP2	4053
ZNF786	136051
RNF103	7844
ZNF425	155054
DDIT4L	115265
BTN3A3	10384
HEMGN	55363
RMND5A	64795
MMAB	326625
ZNF323	64288
ADH5	128
ZNF398	57541
ADAMTS6	11174
MCTS1	28985
TPI1P3	728402
CD8A	925
EMCN	51705
C9orf174	100499483
ANP32B	10541
ZNF282	8427
ZMIZ1	57178
NANS	54187
ERCC8	1161
MVK	4598
KIAA0317	9870
HERC2P10	
ZNF212	7988
NHLRC4	283948
MAL2	
C1GALT1C1	29071
BRD7P3	23629
ADH4	127
CD8B	926
TRIM14	9830
ZNF783	100289678
CT47B1	643311
DNMBP-AS1	100188954
ZKSCAN3	80317
RAB40C	57799
VOPP1	81552
PPP3CA	5530
SIGLECP3	
ZNF777	27153
CT47A11	255313
CT47A11	653282
CT47A11	728036
CT47A11	728042
CT47A11	728049
CT47A11	728062
CT47A11	728072
CT47A11	728075
CT47A11	728082
CT47A11	728090
CT47A11	728096
CT47A11	100507170
CT47A10	255313
CT47A10	653282
CT47A10	728036
CT47A10	728042
CT47A10	728049
CT47A10	728062
CT47A10	728072
CT47A10	728075
CT47A10	728082
CT47A10	728090
CT47A10	728096
CT47A10	100507170
CT47A9	255313
CT47A9	653282
CT47A9	728036
CT47A9	728042
CT47A9	728049
CT47A9	728062
CT47A9	728072
CT47A9	728075
CT47A9	728082
CT47A9	728090
CT47A9	728096
CT47A9	100507170
CCDC14	64770
PPIF	10105
KHDC1L	
LINC00263	
KHDC1	80759
BTN2A1	11120
ZSCAN12	9753
CT47A8	255313
CT47A8	653282
CT47A8	728036
CT47A8	728042
CT47A8	728049
CT47A8	728062
CT47A8	728072
CT47A8	728075
CT47A8	728082
CT47A8	728090
CT47A8	728096
CT47A8	100507170
GLIS3-AS1	84850
DPPA5	340168
CENPK	64105
C6orf221	154288
NDUFAF2	91942
CT47A7	255313
CT47A7	653282
CT47A7	728036
CT47A7	728042
CT47A7	728049
CT47A7	728062
CT47A7	728072
CT47A7	728075
CT47A7	728082
CT47A7	728090
CT47A7	728096
CT47A7	100507170
OOEP	441161
PHKG2	5261
ADH6	130
CT47A5	255313
CT47A5	653282
CT47A5	728036
CT47A5	728042
CT47A5	728049
CT47A5	728062
CT47A5	728072
CT47A5	728075
CT47A5	728082
CT47A5	728090
CT47A5	728096
CT47A5	100507170
ZSCAN23	222696
WFIKKN1	117166
CATSPER2P1	440278
ENTPD5	957
ZNF746	155061
HTR4	3360
RHBDL1	9028
TRIM49	57093
GPX6	257202
HAS2-AS1	594842
C16orf13	84326
CORO2A	7464
RGPD1	400966
MLL2	8085
GPX5	2880
C5orf43	643155
CT47A6	255313
CT47A6	653282
CT47A6	728036
CT47A6	728042
CT47A6	728049
CT47A6	728062
CT47A6	728072
CT47A6	728075
CT47A6	728082
CT47A6	728090
CT47A6	728096
CT47A6	100507170
ZCCHC24	219654
C12orf34	84915
CT47A4	255313
CT47A4	653282
CT47A4	728036
CT47A4	728042
CT47A4	728049
CT47A4	728062
CT47A4	728072
CT47A4	728075
CT47A4	728082
CT47A4	728090
CT47A4	728096
CT47A4	100507170
HFM1	164045
DDX43	55510
ZSWIM6	57688
STUB1	10273
CT47A3	255313
CT47A3	653282
CT47A3	728036
CT47A3	728042
CT47A3	728049
CT47A3	728062
CT47A3	728072
CT47A3	728075
CT47A3	728082
CT47A3	728090
CT47A3	728096
CT47A3	100507170
SEPT14	346288
BTN1A1	696
C5orf64	285668
SCN10A	6336
EIF5AL1	143244
CT47A1	255313
CT47A1	653282
CT47A1	728036
CT47A1	728042
CT47A1	728049
CT47A1	728062
CT47A1	728072
CT47A1	728075
CT47A1	728082
CT47A1	728090
CT47A1	728096
CT47A1	100507170
TBC1D2	55357
ADH1A	124
ZNF713	349075
CT47A2	255313
CT47A2	653282
CT47A2	728036
CT47A2	728042
CT47A2	728049
CT47A2	728062
CT47A2	728072
CT47A2	728075
CT47A2	728082
CT47A2	728090
CT47A2	728096
CT47A2	100507170
HMGN4	10473
FOXN1	8456
SFTPA2	653509
SFTPA2	729238
UNC119	9094
C14orf45	80127
SCAND3	114821
KIF2A	3796
PIGS	94005
CYP17A1-AS1	414269
FCF1	51077
GBAS	2631
GLUD2	2747
ABT1	29777
MB21D1	115004
GRIA3	2892
ALDOC	230
MDK	4192
BANK1	55024
SCN11A	11280
ZNF322	79692
ZNF322	387328
SPAG5	10615
ADH1B	125
PPWD1	23398
C16orf93	90835
FAM195A	84331
PGAM2	5224
POLM	27434
SFTPA1	653509
HIST1H2BJ	8970
ALDH6A1	4329
FER1L6-AS1	439941
MTO1	25821
HIST1H2AG	85235
HIST1H2AG	8969
HIST1H2AG	8336
HIST1H2AG	8332
HIST1H2AG	8330
HIST1H2AG	8329
TMCO6	55374
HIST1H2BK	85236
YLPM1	56252
HIST1H4I	121504
HIST1H4I	554313
HIST1H4I	8370
HIST1H4I	8368
HIST1H4I	8367
HIST1H4I	8366
HIST1H4I	8365
HIST1H4I	8364
HIST1H4I	8363
HIST1H4I	8362
HIST1H4I	8361
HIST1H4I	8360
HIST1H4I	8359
HIST1H4I	8294
ADH1C	126
ADRB2	154
MSLN	10232
GABBR2	9568
SH3TC2	79628
RCN1	440034
RCN1	5954
SFTA1P	
JMJD8	339123
HIST1H2AH	85235
PRSS16	10279
RHEBL1	121268
SH2D1A	4068
WT1	7490
MRPS17	51373
FUNDC2P2	388965
CHRM4	1132
ADH7	131
ELAC2	60528
AMBRA1	55626
TMPPE	643853
ANP32AP1	723972
PAQR8	85315
TRIM64B	120146
TRIM64B	642446
TRIM64B	646754
DIMT1	27292
KRBA1	84626
CRTAP	100653071
CRTAP	10491
SLC35D1	23169
DHH	50846
HMGN2P46	283651
PSPH	5723
LIN52	91750
C1orf141	400757
EFHC1	114327
TRIM23	373
C4orf17	84103
LMBR1L	55716
IL23R	149233
ODZ1	10178
RABEP2	79874
DLG5	9231
ANKS6	203286
TRIM49L2	399939
TRIM49L2	642612
TRIM49L2	729384
TRIM49L2	100131392
TRPV4	59341
SFTPD	6441
AEBP1	165
RNF40	9810
SLC39A8	64116
HS3ST3A1	9955
COX10	1352
THOC2	57187
LINC00152	112597
LINC00152	541471
CDRT15	146822
HS3ST3B1	9953
WDR55	54853
NAALAD2	10003
PMP22	5376
C10orf57	80195
SUSD5	26032
WDR48	57599
PROX2	283571
IL12RB2	3595
TDRD7	23424
EIF3M	10480
VSX2	338917
TEKT3	64518
WDR24	84219
ANKRD36BP2	645784
FBXL2	25827
ABCD4	5826
DLST	1743
SERBP1	26135
CCT6A	908
CDRT4	284040
C5orf44	80006
RPL13AP6	644511
FAM18B2-CDRT4	100533496
CSNK1A1P1	161635
GUCY2GP	390003
RG9MTD2	93587
FAM18B2	201158
NACAP1	83955
ABLIM3	22885
TRAM2	9697
DCAF12L2	340578
UBD	10537
ZCRB1	85437
DCAF12L1	139170
IPO11	51194
GADD45A	1647
NFKB1	4790
DND1	373863
CDRT1	
GNG12	55970
C9orf163	158055
ANP32C	
HARS	3035
WDR90	197335
DIRAS3	9077
FBXL16	146330
WLS	79971
TRIM16	10626
NOTCH1	4851
POM121L2	94026
ZNF286A	57335
TMOD1	7111
TMEM14A	28978
PRICKLE1	144165
CXorf64	100130613
MTTP	4547
GALNT12	79695
TBC1D26	353149
ACTRT1	139741
CD19	930
GGT8P	
SMARCA1	6594
RPE65	6121
ZNF391	346157
ADORA2B	100652851
ADORA2B	100653318
ADORA2B	136
ZSWIM7	125150
ZNF184	7738
PLAC9	219348
GSTA2	2939
GSTA2	2938
TSTD2	158427
COL15A1	1306
DEPDC1	55635
PVT1	100302185
CCDC73	493860
HIST1H2BL	8340
HIST1H2AI	85235
HIST1H2AI	8969
HIST1H2AI	8336
HIST1H2AI	8332
HIST1H2AI	8330
HIST1H2AI	8329
HIST1H3H	8968
HIST1H3H	8358
HIST1H3H	8357
HIST1H3H	8356
HIST1H3H	8355
HIST1H3H	8354
HIST1H3H	8353
HIST1H3H	8352
HIST1H3H	8351
HIST1H3H	8350
ACTR3BP2	440888
METRN	79006
POLD2	5425
HIST1H2AJ	8331
HIST1H2BM	8342
ANKRD20A8P	440482
HIST1H4J	121504
HIST1H4J	554313
HIST1H4J	8370
HIST1H4J	8368
HIST1H4J	8367
HIST1H4J	8366
HIST1H4J	8365
HIST1H4J	8364
HIST1H4J	8363
HIST1H4J	8362
HIST1H4J	8361
HIST1H4J	8360
HIST1H4J	8359
HIST1H4J	8294
ANXA11	311
HIST1H4K	121504
HIST1H4K	554313
HIST1H4K	8370
HIST1H4K	8368
HIST1H4K	8367
HIST1H4K	8366
HIST1H4K	8365
HIST1H4K	8364
HIST1H4K	8363
HIST1H4K	8362
HIST1H4K	8361
HIST1H4K	8360
HIST1H4K	8359
HIST1H4K	8294
TTC19	54902
HIST1H2AK	85235
HIST1H2AK	8969
HIST1H2AK	8336
HIST1H2AK	8332
HIST1H2AK	8330
HIST1H2AK	8329
DAPP1	27071
HIST1H2BN	8341
HIST1H2AL	85235
HIST1H2AL	8969
HIST1H2AL	8336
HIST1H2AL	8332
HIST1H2AL	8330
HIST1H2AL	8329
LRRC7	57554
FAM173A	65990
ADAMTS20	80070
CDC7	8317
NCOR1	9611
TGFBR1	7046
EGFL7	51162
GSTA1	2938
RPS6KL1	83694
PRRG4	79056
NFATC2IP	84901
TGFBR3	7049
CCDC78	124093
GK3P	2713
QSER1	79832
LRRC40	55631
KIAA0100	9703
OCRL	4952
TRIM43B	
SRSF11	9295
SGTB	54557
BRDT	676
MANBA	4126
LINC00342	150759
HARBI1	283254
SDF2	6388
NLN	57486
ANKRD13C	81573
SUPT6H	6830
NEURL3	93082
ATG13	9776
FER1L5	
APLN	8862
XPNPEP2	7512
PROCA1	147011
PGF	5228
HHLA3	11147
RAB34	83871
RAB34	100861437
ZNF629	23361
HPYR1	93668
CTH	1491
BCL7C	9274
ALG2	85365
SASH3	54440
PIGL	9487
GORASP1	64689
EPHX4	253152
PTGER3	5733
BTBD8	284697
UBE2D3	7323
KIAA1107	23285
SUMF2	25870
CENPV	201161
ANKRD36B	
SEC61B	10952
ZFAT-AS1	594840
PLGLB1	5343
PLGLB1	5342
UBB	7314
CTF1	1489
ERBB2IP	55914
TRPV2	51393
FBXL19	54620
ZRANB2	9406
PLGLB2	5343
PLGLB2	5342
ZNF467	168544
TUBA1B	100288366
TUBA1B	10376
CHORDC1	26973
ZNF287	57336
AFAP1L1	134265
NEGR1	257194
ZNF624	57547
EMX2OS	196047
HAGHL	84264
LRRIQ3	127255
ROPN1	54763
AGPAT2	10555
CASC2	255082
ZNF862	643641
GSTA5	221357
CCDC144A	9720
ORAI3	93129
EIF2B2	8892
RGPD2	729857
TUBA1A	7846
NR4A3	8013
SPNS1	83985
GLTP	51228
FPGT	8790
GRPEL2	134266
SETD1A	9739
ATP6V0E2	155066
GSTA3	2940
TTC21A	199223
PUS7L	83448
TNFRSF13B	23495
PCYOX1L	78991
FPGT-TNNI3K	100526835
FPGT-TNNI3K	51086
HSD3B7	80270
TCHP	84260
PHKG1	5260
MPRIP	23164
KALRN	8997
ARHGAP1	392
IFNA22P	3453
IL17B	27190
STX1B	112755
C1orf173	127254
MIR31HG	554202
CSNK1A1	1452
KRCC1	51315
SMYD1	150572
CRYZ	1429
ZNF408	79797
ACTR3C	653857
PLD6	201164
TUBA1C	84790
FAT3	120114
FLCN	201163
STX4	6810
LRRC61	65999
COPS3	8533
FABP1	2168
F2	2147
TYW3	127253
GIT2	9815
CHCHD2	51142
LHX8	431707
PLGLA	285189
NT5M	56953
ARHGEF37	389337
SLC44A5	204962
ZNF727	442319
PRPH	5630
ZNF679	168417
ZNF679	730291
MED9	55090
RASD1	51655
PEMT	10400
CKAP5	9793
ZNF736	728927
LINC00032	158035
PPARGC1B	133522
ZNF680	340252
CSRNP1	64651
ZNF107	51427
TROAP	10024
ZNF668	79759
TLK1	9874
XIRP1	165904
ZNF138	7697
SNHG1	23642
SNHG1	9304
SNHG1	9303
SNHG1	9302
SNHG1	9301
SNHG1	9300
SNHG1	9298
SNHG1	9297
CX3CR1	1524
PDE6A	5145
ANGPTL7	10218
UBIAD1	29914
ZNF646	9726
METTL8	79828
DEPDC7	91614
CCR8	1237
LPHN2	23266
ZNF273	10793
MYL7	58498
C9orf133	100129250
C7orf29	113763
RARRES2	5919
PTCHD2	57540
SLC25A38	54977
PRSS53	339105
FAM69B	138311
THNSL2	55258
C11orf95	
SLC26A2	1836
GSTA4	2941
FBXO2	26232
RPSA	574040
RPSA	6044
RPSA	3921
MTNR1B	4544
TAAR3	9288
FBXW10	10517
CRNDE	643911
TIGD6	81789
DCAF17	80067
LCN6	158062
SLC36A4	120103
C1QL4	338761
DNAJC22	79962
CYP4F43P	
CYP4F30P	100132708
ZNF117	51351
TCP11L1	55346
HMGXB3	22993
REPIN1	29803
FAM18B1	51030
FBXO44	93611
VKORC1	79001
IRAK4	51135
LINC00326	285735
CYBRD1	79901
SLC22A20	440044
CCDC67	159989
FBXO6	26270
HARS2	23438
C2orf51	200523
HMGA1P7	387065
DYNC1I2	1781
EIF2AK3	9451
PRPSAP2	5636
CES1P1	100653086
CES1P1	51716
HSP90AA6P	441051
ZNF775	285971
GCK	2645
NEAT1	283131
NEAT1	693197
NEAT1	100653017
MALAT1	378938
MALAT1	100507645
MAD2L2	10459
EBLN1	
LCN10	414332
UBP1	7342
TSGA10IP	
C1orf187	374946
ICK	22858
AGTRAP	57085
LAT	27040
DOC2GP	390213
FAM86C2P	645332
CSTF3	1479
SLC25A12	8604
PRINS	100169750
C1orf167	100506310
ALDH3B1	
LCN8	138307
YKT6	10652
MTHFR	4524
LCN15	389812
FBXO9	26268
HAT1	8520
CLCN6	1185
LINC00264	645528
TMEM141	85014
TWF1	5756
METAP1D	254042
DLX1	1745
DLX2	1746
ABCF3	55324
ITGA6	3655
NPPA	4878
NPPB	4879
KIAA2013	90231
SHANK2-AS3	220070
HIPK3	10114
PLOD1	5351
CAMK2B	816
ZNF705E	
PDK1	5163
MFN2	9927
LINC00202	387644
KIAA1984	84960
ARAP1-AS2	100506020
RAPGEF4	11069
ZMAT2	153527
CLASP2	23122
MIIP	60672
TNFRSF8	943
PCDHA1	56147
TNFRSF1B	7133
C11orf41	25758
ETS1	2113
GCM1	8521
VPS13D	55187
TMEM117	84216
C1orf86	199990
ELOVL5	60481
FLI1	2313
C9orf86	55684
MYNN	55892
VWA5B2	90113
LRRC34	151827
BOLA2	552900
BOLA2	654483
SLX1B	79008
SLX1B	548593
ALG3	10195
KCNJ1	3758
PCDHA2	56146
PCDHA3	56145
PCDHA4	56144
C11orf91	100131378
PCDHA5	56143
CDCA7	83879
NELL2	100653018
NELL2	100653255
NELL2	4753
ECE2	9718
CD59	966
SP3	6670
DHRS3	9249
OLA1	29789
AADACL4	343066
AADACL3	126767
C1orf158	93190
PRAMEF12	390999
PRAMEF1	65121
PRAMEF11	440560
HNRNPCL1	343069
HNRNPCL1	440563
HNRNPCL1	649330
CAMK2N2	94032
PRAMEF2	65122
PSMD2	5708
PRAMEF4	400735
PRAMEF10	343071
PRAMEF7	441871
PRAMEF6	343068
PRAMEF6	440561
PRAMEF6	729368
SP9	100131390
CIR1	9541
PCDHA6	56142
IL17D	53342
PRAMEF22	653606
N6AMT2	221143
PWP2	5822
